reviewId,content,score
26b3776e-00eb-4465-ab70-f47cf4643215,Snapchat is a best camera app 😊😊,5
7b140532-855a-4583-9713-4a9894acff09,Very badd 🤢🤮 App don't try 😭 My internet 🛜 waste 😭😔,1
91fa7688-8391-4f4a-9410-8553429ca545,Nice,5
cecb0178-8ee6-45d5-8bb6-ed4bb281b6d6,I forgot Password,5
d4c87299-eacf-446b-ad1a-b75e4e7d6b80,Bug,1
a85c77dc-5e8c-4288-9a21-74382f34db19,Love this app,5
f3df0674-59b5-4d48-8b8f-20fe895d4f81,A very helpful app,5
e0d460a8-f217-4507-ace8-6843e4086902,😍😍😍😍😍best app forever,5
a819a78a-3680-4671-a95b-4fc2df347783,I really love the most,5
c3261f27-252b-4cd0-bfbe-9563033fa96e,So so so bad 👎👎👎,1
4f5add4c-3133-4a26-8234-1bb8454383a8,good,5
b98ab36b-38dc-487b-bf47-fe8422b8213f,Best app🥰😘♥️♥️♥️♥️,5
7d4ff089-1fda-4cf2-8782-c16d64fa6e37,The red dot on snapchat stories and bitmoji. I have NO NEW updates to view,1
0ddee96f-5f20-4477-9fa1-fbe74c9b0d4b,👍,5
ba1fa3b5-117d-49dd-b3b1-0a9f190b6868,I just bought realme gt 6t and i am facing a problem while using wide angle camera,1
aafa188e-57b2-4cfb-ae9c-136fb4bb5452,Use this daily but several issues you should be aware of AI chat is pinned to the top and can't be removed without paying Advertisment notifications for Snapchat Plus get bundled into regular audible notification channel so if you turn it off you turn off all your regular snap notifications.,3
a337e6fe-1824-4625-a959-30d5ad2b2754,Wow,5
3921fc90-a679-4737-b7b9-3deb65565ec2,Good quality 👌,1
4234ff75-c962-4ea3-9d35-1df6429555d7,Tteikd Eto,1
3441b565-6817-4978-a378-a0ff76408d2a,👍,5
7ac38fd5-7374-4f12-aa15-69c6d4392851,Sup,5
0d2f1016-1164-45bd-8cb1-1f7f6dc44bd0,Sahi hai kaam chalau,2
a79c3163-4749-4bc1-a56c-53277ab1faff,"I am happy to get snap and it have spotlight ,stories and chat",5
2c7c59f7-619e-46cf-9176-2e4e5f738a91,good,5
98eae842-f26f-478e-a19b-5bf40fef15a1,Very good,5
d16d87d0-48d5-4cb3-9c73-c89b2dedd11a,"I block people on discover, but they keep showing up. I don't want to see it.",2
821c3cf2-1cf8-42fc-8527-b12dcd217d27,"Haven't ever had issues with this app until maybe a week ago or so... when I have the app open no matter what I am doing (taking a phone, typing a message, editing a photo, watching shorts) my phone just vibrates and the screen flickers for a milasecond as if I'm getting a notification but Im not. I have put the phone on vibrate, ring and sound but the same thing keeps happening. This isn't happening with any other apps. Anyone experiencing this?",2
a5d1805d-686d-4029-ad94-6b776a313f13,Amazing ❤❤,4
ef6a4fbb-dd02-4b79-82eb-ddbef747b011,Nice filter,5
edc86fb5-f0f8-4f36-adaa-fe5ccb2e8b1d,good,5
fa597d9d-8808-4275-94c4-0a96a46094f6,Lucky Edegbe,5
ede1bad9-1b5f-4cec-b5bf-0a2c0853691f,My camera is very laggy on my phone,1
9ea99734-e611-405e-84cd-1ca74fc08823,Nayna khimanijshskd,5
aa27bc58-bea2-4169-bb7b-94c449459f61,good,5
b7050862-df46-40a3-b557-9d9763de369c,it's is 🔛🔝,5
3e0ec01b-ee13-4608-9631-6bf917e844fd,This app is very good. I edit a lot of my videos with it. This app is very good for photos and it is even better for watching videos. You can download any video in it and it also has the option of offline.,5
db9f28c9-ff01-4318-87d1-2ae508bd78c7,Because there are many entertaining thing.,5
25e95583-0c0a-4b30-b945-2316a9c94d19,Interested but is difficult app to feel secure on,3
25d72e45-5941-41e4-970b-3d64e288afb6,Error waht the sigma,1
76178c8a-395f-45ce-96a0-d7d812d6ad38,Nice app,1
594886fb-e4e2-48ad-90e4-66d644db8dde,"It good using this app, it help beautify your face.",5
50cf405c-1dc3-46f1-b860-482321a22f65,Very good,1
b4f56c74-8e30-4787-a4d5-2913f3e5a121,It is really very nice,5
a5cad301-884b-4c03-b32d-013bd786150b,hi everyone,4
2abc1c68-21fb-4d2b-b8ba-2f202b974009,👍🏻👍🏻,5
dc398c5a-73e2-47f9-b188-e3b78431afb9,😍👀❤️,5
a9f8706e-3a9d-44a9-b167-058336dcb815,Nice app,5
26ef0158-92e1-4fc0-adc6-a2a5821f38d2,DAwood Khan Panzai,2
90da7551-c790-40e0-b0d0-8cb67a9123d7,Good App to use in any where u re,5
cbac9128-b03f-4caf-9460-016d9eb0cb2b,tanu,1
5ab2c096-e915-461e-9bb1-8f670e76b12d,Amazing 👏 🤩,5
3e89f0aa-7215-4cfb-9009-34dd9dc6c219,areeba,5
94907262-54eb-4ab0-a562-649f584f4c7b,Not interested,1
fe8213ea-8a4e-45b1-918a-9ad141e72885,I like this app cause it makes me beautiful,5
2fc84c07-f565-48f0-8af3-5c81957ec6c6,Please give wide angle in android,5
e9303f86-aff6-4aaa-ac38-046b01005583,good,1
8643f27f-d713-4e24-a1c0-80b6fce99a2b,Very good for filters 💐,5
b738a0a8-6d5e-4990-8561-57869c467f44,Waoo,5
81634dfc-105d-4d61-82bd-de1a45c2641f,"Usually it wouldn't bother me so much, but the amount of notifications I now receive from Snapchat is crazy. I'll swipe out of a ""here's your August recap"" notification, only for the same notification to pop up 2 minutes later. I only use this app like once or twice a day, maybe once or twice a week and I do not need to be reminded 7 times a day that I have a new friends suggestion.",1
1fc704f3-0615-4316-a33e-bd82374c7f3d,IT IS SO NICE,5
5492bc68-a614-43b5-b663-cc78203f0976,good👍,4
7cd94bac-a010-4c09-b2e6-d3a7c798680e,The best app ever,5
0747cacb-85ea-475a-9ee2-b73a2b4685c3,Meheron,5
cec34e7a-739f-487a-b0bd-dcd83f151645,Sends notifications for people's stories and there's no way to shut it off. Had to turn all notifications off. I'll probably just delete my account and the app if I don't end up using it.,1
d1514ad4-1e8b-454c-be71-949c42f14fa7,I like the app 🫀🫀,5
fbae2d43-b5a7-485b-b440-649275dc027e,Komal,5
7369dee1-eae7-45dc-a887-4d04844892ed,Nice,5
476d9840-0e6f-4029-939c-07b6d90fcaa8,Very nice app It has unique features and have many unique filters ...✨ Like this app👍💯,5
21f24894-21e6-4c94-8ee1-1b7ebebb047c,Nice app and nice work,5
5e312b60-2df6-4760-8b6a-b05b40c5bac7,🥱,1
be3e0fa9-0eb3-4d56-a13a-9c1413521309,Excellent,5
83c5e3bf-1b0e-446e-87f1-8e551b4ca211,😙😙😙😙😙😙😙😙😙😙😙🚫😉😆😆😉😊😊,1
28db953e-78a3-4bfa-9eff-f7bda6b4bc30,Zaharaddeen garba,5
9ae87737-9a13-45de-81f9-f9887fcbcd73,"Snapchat is the perfect example of [everything wrong with] today's world: -Monetizing every extra tiny BS feature that's been free for the last decade such as bitmoji clothes - Snapchat+ is a joke (Imagine payi.g to restore streak,) -unskippable ads every 28 seconds, -bugs/glitches that are still present months after first appearing - Runs slower Thank you Snapchat for inadvertently helping me detox from social media even more 😇",1
d488faee-3640-4360-9c80-7645845d5f4f,Good,2
8b056e06-f1df-46fa-87d8-4ed2282e0f5d,TYYABA Akram,5
407531c5-c6ba-4c93-9020-68622d3aca05,Very nice aap,5
13c33e14-41ce-48de-b039-6bfee3ba3aac,Actual POS,1
d76114bb-e74e-4ad5-96c9-cc78aef69f44,When you are doing video call anything u will do in snapchat the person will know,5
5697d1c7-3fee-4992-ab4a-5e76a457efb1,Best app for me 🩷,5
cbec4392-109e-4de7-9dca-66890811237e,I'm trying to upgrade to the monthly premium but it's not allowing me to do so,2
405afc32-b549-4d86-9026-6727ba7069d4,Too many adds,1
3c2b1570-5602-4a13-ae5f-1b35d1dfb919,best app🙂,4
e040c6fe-2f7c-46da-bbee-2a68549a7d9e,Good app,5
a770f34f-1acd-46df-a938-527855353248,nice app,5
2f84e806-6e11-49b7-bfb3-3095605fa2a8,I love this app so much bc you can do so much on it by yourself and with you friends and family! You can have fun with the funny faces and change everything about the picture if u want to! You can call your friends and family on video or regular. I just have so much fun with Snapchat!!,5
b27a97be-0ef0-4628-a59d-747326d4cb1d,Good,4
544a65ad-66c7-4fea-b000-472ccdb0487d,Super❤️,5
ccd28950-2dde-44e5-9f14-7ff750927095,ErwinFerreras,1
e82eec7d-0b33-427e-996e-7170dc25968e,"super aap, 😃 😁 😁 😁 😁 😃 😃 😃 hai hai na to aap 😂 😂 😂 😁 😂 😂 😂 use me",4
30ff0f73-bdbf-4733-a8ef-f4c26c83ad80,The media upload update is so ew,1
dd642b43-e332-4d2c-8a51-f5aff3e0a5e6,best for beautiful filters 🌹🌹👌👌,5
213835dc-ed2a-4642-b4d6-bf288f242a04,It's great with filters you can do lots of things by the way play roblox it's the best game,4
e440fb27-9f81-4d52-b083-1805c212c5f9,Like to be,5
e7cdc1dc-c3c0-4811-a4f6-5d753ea78928,Jako,5
18c289a5-ad31-4b7a-9416-68194b46b2c3,I like it because we can take photos and laugh,5
36a841be-5611-4b58-8db3-452efc6d3811,There's an issue the app keeps playing sounds when I'm not even in the app,4
bf1d2eb4-bbbd-4e88-ab6c-5ed2eb33c3a2,This app is so much amazing because it has multiple filters and you can be in contact also with the next person,5
4f6e1b29-221f-44da-875d-ca374f6cca2b,very good app,5
bea4fce7-f1f8-443f-8621-613df2ad9030,It's is awesome 🥳🤧,5
617a96f8-6c50-46e4-973e-a46f5a8179b3,nice one,4
ea056f97-255d-4067-b42e-b9b8782196b6,my youtube channel name 📛📛@Rohitvlog829,4
a4dd6b39-d9a3-4327-854b-883dc410770e,Best for snapping,5
24a6638b-642e-4819-9c4a-4bad319f4ddc,good app,5
caa297e8-ed2f-430c-858a-7ac86aa135ee,Nice,5
9fbe4fdf-1489-4873-aad1-f9abbcf151e1,Very good AAP 😊😊,5
6e0682b2-162a-4bf0-b612-a8eae8f31cc8,Good experience,5
cea39bd5-275c-40ce-baec-d99b5a2bd289,nice aap,5
9e329362-76e2-469f-9da5-c3cfab9da60a,🤡🤡🤡,5
804ae020-4d83-4051-a4fa-4cdfc6d30cf9,fun to play,5
f7ea2472-142e-443a-851b-54c6929b09a1,Wow,5
c1b82f9d-b04b-4d82-b397-dc16ef31fb38,excellent,5
c60ac100-0f73-4835-95fb-6dc952273868,My life = Snapchat Snapchat = my life ❣️❣️❣️❣️❣️🩷🩷🩷❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹,5
261ee140-ffec-43e8-8a9d-13cee2c6be03,Chi,5
f8bb43cb-a761-4500-8e89-01b517203c8c,Good to me,5
2658d256-87a4-42a4-a6e2-5d5c1cec15c0,nice,5
adbffc10-a012-44bb-8487-e9361c74d51b,Best social media app for me.......,5
539df92f-f10a-472d-940c-d964d9290a0b,Ok,5
d6f325b6-fb48-4ece-a6ac-eff3c991cb82,WE NEED BACK THE OLD BITMOJIS. WHAT WE HAVE NOW IS THE UGLIEST THING I'VE EVER SEEN,1
08b7ee3e-1284-4b3e-bb20-1eb734120a21,Nice,5
f25756e4-8e56-4bea-87d9-cf4928be3a04,This app is wonderful because his filter is so beautiful,4
04ce2bda-3c42-43e0-9847-a1cb74da8d6a,maja to ata h,5
22a2316f-a4c8-417a-a6d0-bb835ea70df9,GOOD,5
15c81fca-9671-4f48-bbaa-f418ec49bf16,Good 😊,4
42618494-9925-4582-9683-35e02ebbe262,Sadhana,2
1200a5f4-588a-4c21-8a78-c153f031015c,Very cool and easy to use,5
8cdfce61-8d63-489a-a014-c6bcfe8c09d1,"Would be better if the app didn't push influencer content down your throat with ""notifications"" that appear to originate from one's friends. Snapchat is consistently trying to be more like other social media and it's unfortunate for those looking to just communicate with friends. Overall, the Discovery festure is awful. The dumb AI chatbot cannot be disbled and lives at the very top of the contact list. Also becoming very ad heavy. Stop trying to be TikTok.",2
c8e5b51b-cb9d-4076-89c8-bebc1a9e4a72,Good app,1
d2b668d8-127f-4787-a6f6-8bdccec2914b,Good,5
e1e25150-2445-49a3-98f2-c4eec01c98a5,best,5
16508aca-0d1b-4a4d-963b-b4d270e67ba7,Excellent,5
2c2a43a4-7208-475e-a1af-0d9227f70a24,EMMA 1234 T Boy,5
d534673e-25e0-4f03-80c6-6e3305a0c868,Nice,5
f4619352-b675-4dfe-9f08-38356e490347,I want ultra wide angle in my snap I'd plz 😫 fast,2
c4d7a572-18dd-4711-80ce-da40e27f27c6,Super,1
b5144d4e-7a41-463f-bcb7-6edc80d47c8d,Please give wide angle in android🙏,5
b0d17b9f-9251-4a3c-b94f-232e29eb126b,Sabreen Ansari,5
5d5beae5-5c38-4044-9540-c86664318bbd,Wow,5
1b192276-d9e8-4a75-9a62-d9850669f1b3,This is very good app,5
ea142e89-6439-4bda-95b4-7b1af0aecec9,Good but Dengurous,5
d7519a0e-ea0f-4a19-928d-17bc68b6b3ad,Everything is fine but permanently get rid of the my ai snap update it's creepy and nobody really likes it. Also lower the amount of space the app takes if you can.,3
d37f3ad7-a34b-4aaa-b454-4234017e744c,This is an amazing app,5
475a87d6-2ac4-4a14-99c4-186b911eddfc,I love it,5
31cab4c1-655b-4515-a648-74cde5417219,Helpful,5
bd862233-ac3c-4694-8273-e61881e868f6,👌r💕👌😭,4
54d3c515-4d7b-415e-9ec0-16bfbbc9a8ae,"Moving location not working good , before it was good",1
4cc8f8d9-2743-47b6-a8f0-f8288e32ebd0,Go GH hjhjhj,5
8ecb01a9-a52c-4c43-84c6-d121134c71e9,Very nice,5
c217b91f-92fb-4389-b57a-1b1dd00c45b1,awesome,4
1ab205ba-dae9-4fec-ad25-eeef9c50f423,Nikhilkumer MB,5
b48a6a62-3a1b-4a81-9817-23c793c56642,"App runs very slow and laggy in Android. Also, has many ads.",2
007b89f5-97e2-4eba-bb5b-1f9c02fbab79,I love this app graphics,5
5762b170-90c9-4e61-95ee-1ef13e1ab9dc,Horrible,1
407ec3f1-6832-4eda-b835-9e900e98e7f5,Anan,5
ffda23c9-ca7f-4f20-a70e-a918ab2d3485,excellent,5
633767c4-8d96-487f-a19e-3c6e17d9f715,So many Bugs,2
8775dae0-aeae-4f0a-9489-554374dbd3a1,So good service I love it 😊,5
d2f0382d-334e-4916-8d1e-f262b7f3f73c,ok,5
18e6aa9b-feab-4000-a2f8-788ffcbc49cf,Too nice,5
78d429b0-dcb5-4093-89d0-b8e6453d6f40,❤️,5
7edcadc3-a02f-4a26-958f-23323ad53ab7,It nice and good,4
12824a60-c27c-424b-b2ee-1221d308931e,My ai...,1
829e2338-3bae-4fe9-9de1-69418f39aa26,Great snap,5
2632c281-e36b-492e-99ef-7356e94d91c8,মাইসা,5
dcdb7708-46c6-4f47-95ea-ee5dbc4eab22,Ache khase ladke ko hizda bana deta hai,1
2bb0acb7-07ed-49f5-b1ac-f64de22765df,Nice app,4
c014f8fd-2427-44e1-93d1-3083a984fbeb,Taslima,1
ec11ccbb-48fd-4852-bb23-8364aa05e921,I like filters we can make friends in whole over the world,5
8b699eca-2816-4922-bd39-8cc80e4efca8,It has privacy,5
57f8b3e6-1857-4b72-ac61-dca125ddb3e4,The camera is failed I don't know why and 3 days and one hour in the day is open I don't like it,1
965d0e68-b74e-4dec-9e6b-2b741c839467,"Getting tired of constant notifications to share a memory saved on snapchat. As soon as I clear the notification, it sends another to my phone. It's getting to the point I'm about to delete the memories because it's annoying having a constant notification that comes back as soon as I clear it.",3
4e3045db-b722-4008-8061-22487c9f41f3,One of the worst apps ever seen in my life,1
328887f8-04fa-49f2-a7b8-26ab6bed5a78,Good,5
57b9e51a-a16f-459f-95c8-3cd7cbf99d8b,😔,5
b291df48-8d91-476c-9219-68e085f8c465,Bindesh,1
63bf3344-5807-490e-ba93-ff998dc50d41,I like having you guys,5
7acb66cf-ca4e-4368-bc08-358508ddd452,Nice 😀😀😀,5
32f50f3a-605c-4748-bf72-959dea1184dc,Good,5
98f8bac0-b47f-4d98-b792-e7b9709c2758,"Tried to install it to an old phone, but it wants access to things im not going to allow access to. And it does'nt even have call or text capability without a sim.",1
51b39776-a478-455b-a4db-ed822bf93e68,I just want to know why we can't reply to someone's story with a voice?,4
5e3fe5a3-68ea-4616-88ed-8a920f0bf211,🙂🙂🙂🙂🙂🙂,5
df7f6411-c161-4511-ba4d-15ad33a5b7c7,Gallery,1
c08bf8b5-8298-4841-bd33-f84086f76054,Not working well,1
79867d28-b23d-436a-bf09-1d5834a51d61,Please provide Wide angle for Android,3
4e4e34a2-0437-4ef0-af31-7f61bb4809a8,good,5
0db7f19a-1e0e-4e51-b7db-95d11adb7e16,Vere level poo 🥱,5
83e91884-bd74-47ce-9455-9a7a2b92d884,Shafqat,5
ae4819a0-996b-4523-9033-303ec7e2551a,This app is wow,5
61689db8-9e17-4d82-a50e-e97fa2e28f32,Good 💯,3
4b60508e-0271-4d8e-a1e4-50ae84826e98,Really good,4
b9604efc-56de-4e7e-847c-20abea68ff1b,good 👍,5
d161e734-0850-4dac-a719-ff864c8b0547,excellent App,4
876ea3af-e362-47f0-bb90-d1886a2b99fe,Thanks for all,5
05ae0d84-32ee-4695-a341-eb61024b8886,Please give wide angle in android,5
520a95e0-3f9a-4ef4-90d4-33b8b61ea2d5,Very fast and helpful,5
572902ee-a039-4de4-9294-406f98f509f4,Snap is a really a wonderful app.. you can communicate with you friends or you can make new friends through this.. but the thing am having a issue with this is with spotlight videos...!! I hope it will be very good if the creator of this app remove the logo of the app while we're downloading the video from spotlight...!,5
ad305c5b-2774-4714-aa76-df7bdb8a0728,Nice,5
6efca3c9-7c9b-4d50-929f-04fd1fb65c9c,Not too good,3
562b05d7-54a1-418e-ad7c-0d4473d1ed80,My snapchat is not opening,1
07d6bdc4-041e-4d07-87ed-9a60f9fe465c,So bute full,4
fa5a0ade-25ba-4097-8620-cefce21350e3,i feel snapchat is a good way to talk to your friends and have real moments with them.,4
18133c89-bb67-454d-aca1-77fa54e4fe43,Good,4
d6115064-fa38-4d50-9322-2550c4e06088,It is very nice app so beautiful,4
4ab19747-228f-4e0d-95c9-6dfba9b679f1,Nice app,5
42cfa604-4ea1-4a4b-9b64-c8be3bb7cde7,👍,5
99acf18e-cf57-4e83-a37a-b6f92bc8297f,"I suggest u add dressing categories, when comes to the avatar design. Categories like, business, school, teenage, streetwear, casual. And add more trendy hairstyles and haircuts like; taper fade, buzz cut, more men braids, pongy haircuts",5
736c221e-3ca5-435a-bda6-423e40aaf5cd,.good,4
0fdb46bf-f7ef-4071-bdb7-d54387eede34,It's just fascinating but a lot of 18+ content.,4
a4ba2d71-2db7-41e2-b53b-529d5c937f0b,I have started with them but so far really great with everything,5
0ca24f7b-951e-4146-95d2-0f9f6418a72f,very good,5
0eda615a-31f2-48be-aad9-774e47ed5806,❤,4
c143f0cd-2cdd-4a8d-84ed-74283fe2d1f7,Gayy app,1
e9bb927d-6d29-445f-a7ce-b20ee1c330c9,I like snapchat,5
56d8ebbd-e1ac-4293-88b4-e6f0acb85e19,Good app!!!,5
2f74e9d2-729d-41b2-8bbf-3c8002f6acce,pretty cool 🎺☎️🪇📷,5
f8d4ac1c-b4b9-4baa-b4e9-d079d4111d1f,I love it❤❤❤❤,5
b3ef57e4-f544-4c17-bf6d-3f4c8608ee76,It sometimes get hanges,4
cb04af77-5aad-477f-9cde-7dd599e0b2dc,nice good 👍,5
785e3613-9bec-4c88-b724-4537b9accb11,So I phone 📱,5
65913884-436b-48bd-b179-b5dc06dc6931,Simple to simple,4
e978c9a9-a039-4cf0-9d2e-552f0b509433,❤️,5
cc7bb6f1-0f01-46c2-822b-fa70d231743e,This app is very good I like very much,5
81872c66-a75a-469c-bb6e-390672fcc4cb,"Hafsat,harun",5
ae0d057d-ff0d-4db0-9cf6-3321ab79ba40,Good,5
ec03ea71-8d3c-4f8b-8706-03f8a1fddeea,Op,5
5081fff6-db59-4215-adc1-66d5a60b6bc2,Love this app,5
c1d0c15e-d97b-4b6d-8868-1065b5c9df60,V.Good,5
51e817f3-b904-4e27-bf7e-29ed4bd17db0,السناب سيئ جدا ولا يقبل ان يرجعلي حسابي اتمنى ان تحلو المشكله,1
d6a94469-b3ae-4c9c-9e32-77685e525bc9,Very bad apps...phn is clo,3
59d5caad-b216-4873-b07a-361225809955,Ok-ok,1
753d6d2f-cc04-4830-b0f4-a337c81113b2,please 1000 peoples srreak send karne ka karo,5
d42e7c02-dce1-4734-a519-db41b23d2d72,Good👌👌,5
5130d8b4-738c-4d1c-b72d-f575290343db,Please bring back snap games😭😭,3
c2484552-5c3e-4758-a516-fbbe0fdff11a,Xxxxx dgvdux ra to you are my favourite one of the best friend to see the world and the same e is not 🚭 to you are the best friend of my life is the same to you and the family and the same to the same to you and your life 🧬🧬 and the family to all the family and all family to you and your family to you and the best for you to keep a very very very happy 😁 year to the family and all family to you 😘 hi hai ya nahi tha na to see you and your family and the same to you and family to the family ❤,5
7fb2eb56-5c8b-4912-9c62-9f2b49ccc748,I need password,1
fb41bab6-5ee6-438c-b6e5-b10bc97a52d7,Bad nice app,1
5dd40d1b-59ee-4911-86f2-3e22ed687c96,The app is not working properly msg are not visible 😐😐,1
8ba1868f-287f-474b-8706-ee61636cde18,Alfaiz,4
3bd19581-d445-4564-b092-06e6dd40ebae,Himanshu sharma G,5
a2f52919-815d-4091-b08a-25da681949ac,Very good and interesting app,5
fd0f4ee1-fcd5-478e-a954-59a242cc29af,App is great only thing since new update my phones been glitching when open the app can still use it but clitches have tried to report it but can't screenshot a glitchy screen,3
1ef6a497-ea6f-405d-bfe2-f7f6c049dc2d,Creat account,5
c9a33c27-4e50-489a-b57b-f73f906de254,One time I downloaded snapchat and use it 1 month and delete it then I downloaded it again it didn't log in again I tried many times but not but the snapchat is very good app use it,5
acc66325-80af-47b7-b013-a1b8b7871107,Nice,5
25b13b02-a44e-4926-a465-797a1fc7f481,Good,5
15ba4462-aff2-4584-82ac-65e3eecf3985,Azeem Ali Zain,5
d14523e7-8f23-4dba-b0e2-bd235b67f9f4,👍,5
980296fc-d9e0-48ca-9c71-9d74414dfeb0,Very bad app no services and everything is wrong for this app. Please dont download you will be frustrated like hell,1
f7ac4bc8-ab39-4027-9336-2ffe72f74074,"Nice app ,i like this apk",5
f134e5b1-e602-46f3-aa38-f5b7b53d095e,👍👍,5
932e3cb5-f848-4b2f-91b2-7759c80751e7,Kaka,5
3d7e3ad3-5e2b-4e0f-9260-de0c8d72dd7e,Is good,5
331b7619-ac37-456c-be40-9b74d1ca676d,Very nice app .... My favourite app snapchat ❣️❣️,5
32215e0a-86db-4500-b1b4-0ca83ff9be18,This was so good app.,4
0997878c-18eb-42fd-860c-2e6e543e1a47,Snapchat is very good app,5
1640c901-5c61-494c-a0b0-e6dd454cf9aa,.Good,5
3422cadc-571e-43d9-8f1d-12e3f263bbab,nice and shy,1
b0064a08-a326-4aeb-80ad-38fff86afc66,Snapchat+ is a lazy cash grab with fratures that should be in the standard version,1
8f0e26cc-316a-4fee-aa5f-eaf63cd8576b,Why did you people remove the games?? It was the best feature!!,1
dc406b68-33a5-47d7-8ab6-5b037b5ff3c4,good morning,5
84551dd2-d4b9-4e8c-bf77-88c59053d987,Very bad Massage are not send,1
4801992c-e981-4d87-9e2e-6a67a0f62d2b,I love it,3
91f21e20-93c9-40e9-abbd-00ef90bc3461,Ban my device why 🥲,1
9ca05089-150c-41ea-bc4d-387813046761,nice,5
9a371875-b527-446f-9c41-c4206cdc4a29,Nice app,2
ff488acb-777d-40ba-bf19-7a127e32f564,Ok,5
a5260892-0bfd-44df-b794-85a9293a4c8b,"Unable to remove My AI without paying. Terrible amount of ads almost every other story. A year later, still unable to remove",1
7ab4f9fa-0624-4b60-9b69-e0e88b3c4013,The snaps are glitching so when I take a snap and then I don't like it so I decide to delete it then I take another one and send it but the 1 before I deleted sending instead Please fix it,2
17f7cb05-72c7-4d37-988e-9d6ef53aed08,Ousum,5
1b9624d9-b4ed-4fb0-ab34-d662f67ba74b,Most Use this app in Saudia Arabia ❤️💯👍🏻👍🏻,5
f891447c-c48c-4bfb-b8f5-5b584d0868f9,I am not able to download this app. It got stuck between the installation,1
f88fdd96-b6ce-4bdb-b4eb-65c5cebb1d17,I like youer filters are very good,5
00f14de2-606b-4072-85cf-51d35e923816,"Third class services , I'm using SC +, and I can't even listen to voice messages , messages are disappearing, and there is no option of reaction to the messages. I complained twice and emailed them, but they haven't given any response. Pathetic service",1
61656f98-d5d2-4468-9056-6a811133ed37,Shreyas,5
0b21e02c-8e01-4a43-afb0-ba6f43d21fe9,This is very intesting app this is also used for youtuber,5
1b4f1955-d13c-4723-9671-06bd9057d83a,"Plz ( Call Recording ) Snap pe Send krr ske, ye update krdo bss",4
231048ba-ca8e-4c52-b28b-b1fb8629f96b,I'm facing a issue in Snapchat i can't send my snap they just loading and can't be sent you have to do something,2
87c0ec25-978e-4d18-8f6e-d012ef1e11ec,Very good filters,5
122e7a48-2917-4b6b-926b-81cb54d4fd58,Gud,4
d29d704d-380b-45e3-9d43-d950cdc167e2,Well-done.,4
e392b75a-d5dc-4fe9-adc6-9cb6ffd7d534,"5r454th and 44NY really 5,55,5 mean and 656yy",2
d17daa6c-f79d-48f9-aa29-4ac0b0512227,Bad,1
9a197115-fd86-4fbc-b24e-1be3d24482c7,Deewan Kumar,5
b43291cd-7f81-485b-a08f-2132647ec28a,Snapchat why the long ads? Ur ads are one minute long when x off another one comes up and so on. Gosh it's annoying we get it you all don't need all these add one after the next man. One ad is just fine and the don't need to be a minute long. Short and simple is the way,1
ce3926f0-4b77-439e-9648-8b683fcb86c2,Its a great way to speak to people and having fun taking Funny or cool photo of you're self and you're buddy's,5
e0518a46-8f71-4b22-a3ac-73d5d563509e,good,5
9f6fa010-aee2-4e3f-85f7-2522a3a71d4e,It is very nice just smtimes it annoys,5
0256fb66-0c73-4b0b-ac3c-e18096e2036c,Bashatat,1
da056da2-1063-46e1-83f4-47328a451281,Highest rated this,5
5b647645-c9e0-4180-ab30-d8499c78f432,Good Hi You,5
e5439527-9919-46d4-a590-44e546dd1b62,Very welllllll❤❤❤❤,5
233fed29-fc09-4c8c-8e13-3cb8cfcc09d0,Besttt appp,5
3dfd31e8-6541-4cae-bd9c-46865591b7fd,nice application,4
9f607242-b3c9-4c71-a91a-a15e337e813b,Worst app i am download this app 3 times but did not download,1
67707c47-2833-4d81-9740-6f06b98b6e34,go,5
bbafa368-743b-4dc5-8c20-3f79373f8314,Itx privacy is much better than others,5
fd6f746d-1e11-4047-be0d-d8bae6b95302,Camera not,5
63734dd2-4dcc-467c-b208-c76442145514,Good for communication,5
adbcb29f-04bd-4235-b2c8-8daf716bb12a,Op,5
1c901d55-30e6-4469-81c3-3b990d8692fd,My other snapchat accounts are not logging they are taking too much time to log in 😒 it was draining my battery,1
dc7ca3f0-1679-4b5b-8c7b-78503bdc4685,snapchat is beautiful Lovely friendship 💕,5
a52ed76b-ab11-48d5-8aa7-cf25b9b25628,Facing device banned problem without doing anything,1
fe69c1c8-23c4-4599-a06d-e51c8d78e759,Omg very nice this snapchat bacause is more fun in filter,5
5acfab03-e217-4393-bb1f-9f815994cd01,Azeem mailke riebea Azeem,5
4bfc0703-8b14-4e6b-ac1b-d8991f2c38df,I love it's app,5
60e6d4d5-5a47-4571-a29e-8b579e15b944,Payal shrivastav Payal Payal,5
a4097235-6b40-4d72-9638-6946fb0b7fb5,Upy,2
5b0a9f1d-c792-4c77-8024-9576fe8b53a3,I like this app very much this all is just fire 🔥😹 and it's filters and features were extremely excellent 👌👍 I like this app very very very very very very very much and the facilities of bitemoji story chatting calls video call 8 like it,5
47e67f74-9020-4fb1-91a4-ded76bf2722c,good,5
2a72541e-d9aa-4873-8239-0fb6fbcad0d5,I like snapchat,5
0a55d6e4-00fa-4039-bfd4-a9c16541f802,Amazing app 👏 👌,5
7311ddcc-d044-4fbd-85c1-dc11beb14b64,Uhgkf,5
5fa69112-8bb2-464a-9e21-96ed894c9c40,it's ammejing Aap..very helpful.,5
